,Index,Content ID,Reaction Type,Datetime,Sentiment,Score,Content Type,Category
236,271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2021-05-08 13:47:13,negative,5,GIF,tennis
237,272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2020-11-06 2:36:08,positive,60,GIF,tennis
238,273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2020-07-25 16:31:01,positive,75,GIF,tennis
239,274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,2020-12-04 0:56:40,negative,12,GIF,tennis
240,275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2020-09-22 2:08:51,positive,75,GIF,tennis
241,276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2020-07-05 5:50:42,negative,5,GIF,tennis
242,278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2021-01-11 6:02:02,positive,60,GIF,tennis
243,279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2021-02-28 7:51:53,positive,70,GIF,tennis
244,280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,2020-12-06 13:45:28,positive,45,GIF,tennis
245,281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2021-05-05 9:54:26,neutral,35,GIF,tennis
246,282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,2020-08-27 18:36:22,positive,30,GIF,tennis
247,283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2020-10-15 1:29:34,positive,60,GIF,tennis
248,284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2021-01-15 11:33:42,neutral,35,GIF,tennis
249,285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,2021-03-01 20:26:23,positive,45,GIF,tennis
250,286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2020-11-28 2:11:34,neutral,35,GIF,tennis
251,288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,2020-12-30 13:37:07,positive,70,GIF,tennis
252,289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2021-02-14 21:15:34,positive,75,GIF,tennis
253,290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,2021-03-27 20:07:46,positive,70,GIF,tennis
254,291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,2020-08-23 7:38:36,negative,10,GIF,tennis
255,292,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,2020-11-09 8:23:03,positive,60,GIF,tennis
256,293,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2021-05-12 20:45:29,negative,5,GIF,tennis
257,294,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2021-04-15 13:23:20,negative,5,GIF,tennis
258,295,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2020-08-16 22:58:59,neutral,35,GIF,tennis
259,296,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,2020-09-11 16:22:49,negative,0,GIF,tennis
260,298,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,2020-12-13 15:59:17,positive,70,GIF,tennis
261,299,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,2020-12-03 8:08:06,negative,10,GIF,tennis
262,300,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,2020-10-13 16:31:34,negative,0,GIF,tennis
263,301,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2020-12-04 10:04:19,positive,70,GIF,tennis
264,302,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2021-01-25 11:00:32,neutral,35,GIF,tennis
265,303,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,2021-05-04 19:40:16,negative,5,GIF,tennis
266,304,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,2020-07-23 19:31:31,negative,0,GIF,tennis
267,306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,2021-01-06 6:08:01,positive,65,video,food
268,307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2020-10-21 3:48:31,negative,12,video,food
269,308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2021-02-23 22:36:09,negative,12,video,food
270,309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2021-01-26 1:00:43,positive,75,video,food
271,310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2020-12-18 14:07:00,neutral,35,video,food
272,311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2021-05-23 23:27:54,neutral,20,video,food
273,312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2020-10-31 3:17:05,negative,12,video,food
274,313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2021-02-20 20:02:26,neutral,20,video,food
275,314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2020-10-28 13:14:29,positive,75,video,food
276,316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2020-12-08 13:12:56,negative,0,video,food
277,317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2020-11-04 21:06:52,negative,15,video,food
278,318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2020-08-24 13:48:29,negative,15,video,food
279,319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2021-01-05 13:15:46,negative,0,video,food
280,320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,2021-02-28 9:21:36,positive,72,video,food
281,321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2020-09-22 4:09:35,negative,10,video,food
282,322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2020-11-08 2:43:54,negative,0,video,food
283,323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,2020-10-26 11:48:40,positive,65,video,food
284,324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,2020-11-04 14:58:21,positive,60,video,food
285,326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2021-03-07 6:31:09,neutral,35,video,food
286,327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2021-06-17 23:27:43,positive,45,video,food
287,328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2020-07-27 23:54:47,positive,45,video,food
288,329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2021-04-19 1:45:56,negative,0,video,food
289,330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,2020-10-05 13:55:20,positive,50,video,food
290,331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2020-09-28 8:49:01,positive,75,video,food
291,332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2021-02-25 4:02:48,negative,10,video,food
292,333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,2020-12-24 22:31:22,positive,60,video,food
293,334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,2021-06-15 12:15:12,positive,60,video,food
294,336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2021-02-12 4:23:19,positive,45,video,food
295,337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,2020-08-31 0:39:35,positive,72,video,food
296,338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2021-01-11 8:47:58,neutral,20,video,food
297,339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2020-08-02 20:28:34,positive,75,video,food
298,340,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,2020-10-18 12:49:22,negative,0,video,food
299,341,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2021-03-28 8:08:25,neutral,35,video,food
300,342,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2021-02-11 4:02:30,positive,75,video,food
301,343,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,2020-08-12 23:43:02,positive,60,video,food
302,344,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2021-01-07 2:48:35,negative,15,video,food
303,346,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2021-02-19 0:55:24,negative,15,video,food
304,347,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2021-06-08 10:45:12,positive,75,video,food
305,348,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,2020-10-18 4:17:57,positive,50,video,food
306,349,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2020-11-05 13:54:53,positive,75,video,food
307,350,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2020-08-16 12:12:47,positive,45,video,food
308,351,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2020-10-14 14:55:56,negative,15,video,food
309,352,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,2021-04-01 12:04:53,neutral,35,video,food
310,353,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,2020-09-25 6:17:26,positive,50,video,food
311,355,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,2021-03-03 18:40:34,positive,45,audio,travel
312,357,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,2020-10-30 3:52:21,positive,30,,
313,358,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,2021-02-12 5:48:42,positive,50,,
314,359,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,2021-02-08 3:28:00,negative,0,,
315,360,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,2021-04-02 7:49:50,positive,30,,
316,361,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,2020-06-30 5:53:45,negative,12,,
317,362,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,2020-10-22 23:10:08,negative,12,,
318,363,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,2021-06-16 13:46:38,neutral,20,,
319,364,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,2020-08-10 13:42:50,positive,70,,
320,366,f332d362-dc48-46c2-a64b-641157c0987e,adore,2020-07-26 19:34:55,positive,72,GIF,soccer
321,367,f332d362-dc48-46c2-a64b-641157c0987e,interested,2020-12-12 15:31:52,positive,30,GIF,soccer
322,368,f332d362-dc48-46c2-a64b-641157c0987e,want,2020-08-21 15:22:44,positive,70,GIF,soccer
323,369,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,2021-05-31 20:37:12,neutral,20,GIF,soccer
324,370,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,2021-02-14 6:00:42,neutral,20,GIF,soccer
325,371,f332d362-dc48-46c2-a64b-641157c0987e,disgust,2021-02-15 20:35:25,negative,0,GIF,soccer
326,373,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2020-09-08 14:01:57,negative,5,video,public speaking
327,374,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,2020-10-28 7:37:33,negative,12,video,public speaking
328,375,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,2020-11-21 19:53:48,positive,30,video,public speaking
329,376,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,2020-10-16 22:41:35,negative,15,video,public speaking
330,377,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2021-01-08 12:46:55,negative,5,video,public speaking
331,378,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2020-09-07 6:55:04,positive,70,video,public speaking
332,379,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2021-01-26 16:14:57,negative,5,video,public speaking
333,380,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,2020-09-15 22:47:26,negative,12,video,public speaking
334,381,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,2020-11-09 0:34:16,positive,65,video,public speaking
335,383,a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,2021-02-01 4:49:33,neutral,20,video,public speaking
336,384,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2021-04-14 18:36:31,positive,70,video,public speaking
337,385,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,2021-01-12 11:57:12,positive,65,video,public speaking
338,386,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,2020-11-02 22:53:01,negative,10,video,public speaking
339,387,a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,2021-03-08 0:05:02,positive,60,video,public speaking
340,388,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2020-09-14 5:11:58,positive,70,video,public speaking
341,389,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,2020-07-28 9:50:53,negative,10,video,public speaking
342,390,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2020-06-30 1:25:28,positive,70,video,public speaking
343,391,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,2021-01-26 19:53:46,positive,72,video,public speaking
344,393,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,2021-05-19 16:20:37,positive,72,video,public speaking
345,394,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2021-03-11 23:55:36,positive,70,video,public speaking
346,395,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,2020-10-17 22:39:24,positive,70,video,public speaking
347,396,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,2021-04-12 17:12:48,positive,72,video,public speaking
348,397,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2020-11-25 1:57:44,negative,5,video,public speaking
349,398,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,2021-06-09 9:41:37,negative,0,video,public speaking
350,399,a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,2021-05-20 17:51:52,neutral,35,video,public speaking
351,400,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,2020-09-30 18:09:27,negative,5,video,public speaking
352,401,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,2020-10-07 16:03:38,positive,75,video,public speaking
353,403,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,2021-01-11 16:13:14,negative,15,video,public speaking
354,404,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,2020-12-26 6:13:28,negative,0,video,public speaking
355,405,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,2021-06-15 17:31:50,negative,0,video,public speaking
356,406,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,2021-05-21 9:25:49,negative,15,video,public speaking
357,407,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,2020-11-14 15:11:03,positive,45,video,public speaking
358,408,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,2021-05-05 15:38:53,positive,75,video,public speaking
359,409,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,2020-08-17 10:08:59,positive,30,video,public speaking
360,410,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,2020-12-31 5:53:41,positive,45,video,public speaking
361,412,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,2020-11-21 3:14:44,negative,0,video,food
362,413,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,2020-10-05 18:00:47,negative,5,video,food
363,414,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,2021-05-28 15:20:37,positive,70,video,food
364,415,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,2021-01-12 12:14:41,negative,5,video,food
365,416,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,2021-02-20 0:07:04,negative,15,video,food
366,417,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,2020-07-14 21:01:13,positive,45,video,food
367,418,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,2021-06-05 10:04:02,negative,12,video,food
368,419,9b3a6d30-48e8-476c-82be-9031524bd04d,want,2021-03-23 1:55:33,positive,70,video,food
369,420,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,2021-05-18 9:52:53,positive,70,video,food
370,422,9b3a6d30-48e8-476c-82be-9031524bd04d,like,2021-06-04 16:57:48,positive,50,video,food
371,423,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,2021-01-01 11:23:50,negative,0,video,food
372,424,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,2021-05-29 4:16:37,negative,10,video,food
373,425,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,2020-07-18 10:43:22,positive,30,video,food
374,426,9b3a6d30-48e8-476c-82be-9031524bd04d,adore,2020-11-07 1:54:43,positive,72,video,food
375,427,9b3a6d30-48e8-476c-82be-9031524bd04d,like,2020-08-11 12:01:55,positive,50,video,food
376,428,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,2020-07-24 18:23:18,negative,10,video,food
377,429,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,2020-10-08 8:38:12,negative,15,video,food
378,430,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,2021-02-05 13:05:01,neutral,20,video,food
379,432,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,2020-07-26 10:36:35,positive,30,video,food
380,433,9b3a6d30-48e8-476c-82be-9031524bd04d,like,2021-05-19 4:30:38,positive,50,video,food
381,434,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,2020-11-15 22:53:12,positive,75,video,food
382,435,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,2021-02-04 13:45:52,negative,12,video,food
383,436,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,2020-08-01 23:38:51,positive,45,video,food
384,437,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,2020-09-22 17:07:18,positive,75,video,food
385,439,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,2021-05-21 12:47:49,positive,72,video,tennis
386,440,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,2021-02-25 12:05:38,neutral,35,video,tennis
387,441,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,2021-04-10 9:41:43,negative,0,video,tennis
388,442,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,2021-04-06 19:56:38,negative,12,video,tennis
389,443,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,2021-04-05 16:42:13,negative,12,video,tennis
390,444,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,2020-12-14 12:53:01,negative,0,video,tennis
391,445,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,2021-03-06 10:03:19,positive,60,video,tennis
392,446,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2020-10-12 1:42:57,negative,5,video,tennis
393,447,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,2020-11-14 10:25:46,positive,50,video,tennis
394,449,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2021-02-13 13:45:04,negative,5,video,tennis
395,450,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,2021-05-08 11:21:04,positive,65,video,tennis
396,451,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,2020-11-20 19:09:52,negative,15,video,tennis
397,452,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,2020-07-18 3:52:55,positive,70,video,tennis
398,453,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,2020-08-27 15:23:50,positive,65,video,tennis
399,454,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,2020-09-29 2:49:19,negative,10,video,tennis
400,455,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,2020-08-17 14:29:47,positive,50,video,tennis
401,456,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,2020-08-16 17:45:53,positive,70,video,tennis
402,457,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,2020-07-06 0:08:33,positive,50,video,tennis
403,459,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,2021-05-16 13:24:49,negative,15,video,tennis
404,460,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,2021-05-20 22:09:11,positive,65,video,tennis
405,461,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2021-02-11 8:54:18,negative,5,video,tennis
406,462,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,2020-08-03 17:58:38,positive,45,video,tennis
407,463,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,2020-09-18 16:29:26,positive,70,video,tennis
408,464,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2021-03-27 8:58:02,negative,5,video,tennis
409,465,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,2020-07-13 21:02:55,negative,10,video,tennis
410,466,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,2021-01-19 3:07:21,positive,75,video,tennis
411,467,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,2021-04-30 6:11:44,positive,70,video,tennis
412,469,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,2021-02-03 18:41:02,neutral,20,video,tennis
413,470,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,2020-10-06 10:20:38,negative,0,video,tennis
414,471,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,interested,2020-11-07 17:59:44,positive,30,video,tennis
415,472,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,2020-12-22 1:07:31,negative,10,video,tennis
416,473,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,2021-03-20 14:45:28,neutral,20,video,tennis
417,474,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,2020-08-14 9:02:52,positive,45,video,tennis
418,475,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,2020-09-20 19:55:10,positive,45,video,tennis
419,476,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,2020-12-20 16:12:43,negative,15,video,tennis
420,477,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,2021-05-08 18:54:26,positive,72,video,tennis
421,479,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,2020-08-27 15:08:16,negative,0,video,tennis
422,480,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,cherish,2021-05-23 4:59:48,positive,70,video,tennis
423,481,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,2020-11-27 2:50:41,positive,65,video,tennis
424,482,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,2021-04-16 11:15:42,positive,75,video,tennis
425,483,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2021-05-29 4:12:17,negative,5,video,tennis
426,485,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,2020-10-27 22:11:33,negative,12,,
427,486,baa2db00-81ba-4c34-b17d-dd950bfa133b,intrigued,2021-04-03 5:44:00,positive,45,,
428,487,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,2020-06-29 7:21:18,negative,10,,
429,488,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,2020-09-24 6:28:35,negative,5,,
430,489,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,2020-09-13 8:14:15,negative,0,,
431,490,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,2020-08-19 3:04:41,negative,0,,
432,491,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,2021-05-11 19:35:08,positive,70,,
433,492,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,2021-04-02 19:50:59,neutral,20,,
434,493,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,2020-09-22 1:23:01,positive,70,,
435,495,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,2020-12-15 21:35:55,neutral,20,,
436,496,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,2021-05-28 7:57:13,positive,65,,
437,497,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,2021-06-09 3:55:12,positive,65,,
438,498,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,2020-09-07 15:21:15,positive,70,,
439,499,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,2020-08-08 0:29:39,negative,10,,
440,500,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,2020-12-19 19:32:28,positive,50,,
441,501,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,2021-05-24 6:17:01,negative,5,,
442,502,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,2021-01-26 7:25:50,negative,12,,
443,503,baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,2020-10-30 16:05:41,positive,75,,
444,505,baa2db00-81ba-4c34-b17d-dd950bfa133b,interested,2020-12-18 2:24:13,positive,30,,
445,506,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,2020-07-21 16:09:40,negative,15,,
446,507,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,2021-02-05 15:30:00,positive,50,,
447,508,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,2020-12-10 5:51:09,positive,70,,
448,509,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,2020-09-26 12:50:47,positive,65,,
449,510,baa2db00-81ba-4c34-b17d-dd950bfa133b,want,2021-01-13 16:16:52,positive,70,,
450,511,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,2020-11-12 17:49:44,positive,50,,
451,512,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,2021-03-09 21:30:11,negative,0,,
452,513,baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,2021-05-18 3:47:37,positive,60,,
453,516,f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,2020-08-02 18:35:15,positive,75,GIF,soccer
454,517,f98dde71-ce1d-4f6c-bb05-ae05779d2207,hate,2021-04-14 13:48:08,negative,5,GIF,soccer
455,518,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,2020-12-12 23:02:32,negative,0,GIF,soccer
456,519,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,2020-08-24 9:55:33,neutral,20,GIF,soccer
457,520,f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,2020-10-07 9:31:12,positive,50,GIF,soccer
458,521,f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,2021-03-11 14:45:36,positive,50,GIF,soccer
459,522,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,2021-03-30 23:01:37,negative,0,GIF,soccer
460,523,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,2021-01-03 4:02:41,neutral,35,GIF,soccer
461,524,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,2021-05-30 9:31:36,neutral,35,GIF,soccer
462,526,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,2021-04-13 13:42:44,neutral,20,GIF,soccer
463,527,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,2021-03-13 16:37:19,neutral,20,GIF,soccer
464,528,f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,2020-09-07 11:48:34,positive,72,GIF,soccer
465,529,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,2021-02-06 13:18:49,positive,30,GIF,soccer
